BaseTemp,MaskThreshold,SSP,Year,Region,ExposedPopulation,weighted_cdd,warming_level,RegionalPop
cdd_18p3,mask_100,pop_SSP1,2090,11,379243780.0,424.5447791964287,3.137292,413250300.0
cdd_18p3,mask_100,pop_SSP1,2090,12,85501380.0,578.5698779242218,3.137292,85553730.0
cdd_18p3,mask_100,pop_SSP1,2090,13,86464890.0,955.5131514479469,3.137292,86465120.0
cdd_18p3,mask_100,pop_SSP1,2090,14,37064172.0,649.1641598664379,3.137292,37064172.0
cdd_18p3,mask_100,pop_SSP1,2090,15,92873610.0,1278.9319288004338,3.137292,94346904.0
cdd_18p3,mask_100,pop_SSP1,2090,16,135724500.0,585.363252282964,3.137292,137513820.0
cdd_18p3,mask_100,pop_SSP1,2090,17,363947780.0,2318.6999230707534,3.137292,364307700.0
cdd_18p3,mask_100,pop_SSP1,2090,18,1284559900.0,3432.1169660597525,3.137292,1287154300.0
cdd_18p3,mask_100,pop_SSP1,2090,19,51504650.0,855.1710780292958,3.137292,51643520.0
cdd_18p3,mask_100,pop_SSP1,2090,20,920681100.0,1450.3271707767462,3.137292,929867260.0
cdd_18p3,mask_100,pop_SSP1,2090,21,379109200.0,3300.786004385968,3.137292,381329660.0
cdd_18p3,mask_100,pop_SSP1,2090,22,262458750.0,2938.1669864189853,3.137292,263148960.0
cdd_18p3,mask_100,pop_SSP1,2090,23,79932904.0,1020.8469186939402,3.137292,80022490.0
cdd_18p3,mask_100,pop_SSP1,2090,24,41970180.0,825.2588497067293,3.137292,43116236.0
cdd_18p3,mask_100,pop_SSP1,2090,25,643883800.0,2942.7864415234644,3.137292,648921200.0
cdd_18p3,mask_100,pop_SSP1,2090,26,386160100.0,2292.485904714181,3.137292,387177100.0
cdd_18p3,mask_100,pop_SSP1,2100,1,40971090.0,527.8174430418753,3.422318,41334500.0
cdd_18p3,mask_100,pop_SSP1,2100,2,381075100.0,1323.836754798021,3.422318,382343550.0
cdd_18p3,mask_100,pop_SSP1,2100,3,113335230.0,1613.9950870821115,3.422318,118474700.0
cdd_18p3,mask_100,pop_SSP1,2100,4,85404100.0,2052.361995107159,3.422318,85604180.0
cdd_18p3,mask_100,pop_SSP1,2100,5,159189730.0,2758.140493113648,3.422318,159448770.0
cdd_18p3,mask_100,pop_SSP1,2100,6,173445860.0,1621.1794686098533,3.422318,196914220.0
cdd_18p3,mask_100,pop_SSP1,2100,7,266229020.0,1995.85308269576,3.422318,266232200.0
cdd_18p3,mask_100,pop_SSP1,2100,8,1230346500.0,3695.8869679848567,3.422318,1230346500.0
cdd_18p3,mask_100,pop_SSP1,2100,9,613474940.0,2370.7094484426852,3.422318,629134000.0
cdd_18p3,mask_100,pop_SSP1,2100,10,55014532.0,1341.9529428156213,3.422318,55014532.0
cdd_18p3,mask_100,pop_SSP1,2100,11,360893200.0,463.37677650023056,3.422318,389888200.0
cdd_18p3,mask_100,pop_SSP1,2100,12,80079790.0,634.8127915240947,3.422318,80128870.0
cdd_18p3,mask_100,pop_SSP1,2100,13,81468990.0,990.7447307444464,3.422318,81469210.0
cdd_18p3,mask_100,pop_SSP1,2100,14,34660790.0,709.6271494409966,3.422318,34660790.0
cdd_18p3,mask_100,pop_SSP1,2100,15,89345780.0,1341.6403319110238,3.422318,90474380.0
cdd_18p3,mask_100,pop_SSP1,2100,16,130356340.0,636.3729143350796,3.422318,131682300.0
cdd_18p3,mask_100,pop_SSP1,2100,17,347037400.0,2388.4167266877753,3.422318,347380600.0
cdd_18p3,mask_100,pop_SSP1,2100,18,1162395600.0,3529.7536654477904,3.422318,1164688100.0
cdd_18p3,mask_100,pop_SSP1,2100,19,45765880.0,901.9216038175684,3.422318,45889290.0
cdd_18p3,mask_100,pop_SSP1,2100,20,823767600.0,1526.590264954868,3.422318,831249700.0
cdd_18p3,mask_100,pop_SSP1,2100,21,349473470.0,3379.3199265364815,3.422318,351520450.0
cdd_18p3,mask_100,pop_SSP1,2100,22,241789950.0,2992.9109521169976,3.422318,242425780.0
cdd_18p3,mask_100,pop_SSP1,2100,23,71895500.0,1066.892741717217,3.422318,71976080.0
cdd_18p3,mask_100,pop_SSP1,2100,24,40000436.0,859.6127513780025,3.422318,41043690.0
cdd_18p3,mask_100,pop_SSP1,2100,25,613810560.0,3036.922844781856,3.422318,618490500.0
cdd_18p3,mask_100,pop_SSP1,2100,26,377063870.0,2353.895935807865,3.422318,378042140.0
cdd_18p3,mask_100,pop_SSP2,2040,1,35839250.0,258.5195229454601,1.693643,41235690.0
cdd_18p3,mask_100,pop_SSP2,2040,2,364919230.0,958.5406143207512,1.693643,367379520.0
cdd_18p3,mask_100,pop_SSP2,2040,3,121185570.0,1184.771574637537,1.693643,142523300.0
cdd_18p3,mask_100,pop_SSP2,2040,4,106369680.0,1626.9683296283713,1.693643,108550970.0
cdd_18p3,mask_100,pop_SSP2,2040,5,227477220.0,2178.735698906791,1.693643,227847470.0
cdd_18p3,mask_100,pop_SSP2,2040,6,193348180.0,1254.184418742892,1.693643,248099980.0
cdd_18p3,mask_100,pop_SSP2,2040,7,267325980.0,1555.1033920846592,1.693643,267329170.0
cdd_18p3,mask_100,pop_SSP2,2040,8,912408800.0,3115.903828887777,1.693643,912532350.0
cdd_18p3,mask_100,pop_SSP2,2040,9,502218800.0,1819.485075300834,1.693643,536728770.0
cdd_18p3,mask_100,pop_SSP2,2040,10,67657464.0,894.0141234075305,1.693643,67723840.0
cdd_18p3,mask_100,pop_SSP2,2040,11,315740030.0,266.4293623561792,1.693643,429634530.0
cdd_18p3,mask_100,pop_SSP2,2040,12,108395280.0,344.3995361900569,1.693643,111103150.0
cdd_18p3,mask_100,pop_SSP2,2040,13,95219890.0,673.5257748050616,1.693643,95478960.0
cdd_18p3,mask_100,pop_SSP2,2040,14,47866460.0,398.0598050440644,1.693643,48097216.0
cdd_18p3,mask_100,pop_SSP2,2040,15,92544380.0,958.0085383537433,1.693643,95847944.0
cdd_18p3,mask_100,pop_SSP2,2040,16,149763890.0,374.23314745955673,1.693643,156275730.0
cdd_18p3,mask_100,pop_SSP2,2040,17,351711600.0,1875.1862816031826,1.693643,352059260.0
cdd_18p3,mask_100,pop_SSP2,2040,18,1600238100.0,2903.0384120293993,1.693643,1604890600.0
cdd_18p3,mask_100,pop_SSP2,2040,19,75210810.0,630.0456547191011,1.693643,76008750.0
cdd_18p3,mask_100,pop_SSP2,2040,20,1388616000.0,1135.3528395180922,1.693643,1410251500.0
cdd_18p3,mask_100,pop_SSP2,2040,21,454088260.0,2859.5774739796384,1.693643,456747040.0
cdd_18p3,mask_100,pop_SSP2,2040,22,317946340.0,2578.590055762145,1.693643,318782430.0
cdd_18p3,mask_100,pop_SSP2,2040,23,112051050.0,791.6146258593818,1.693643,112398424.0
cdd_18p3,mask_100,pop_SSP2,2040,24,35708840.0,607.4933491331182,1.693643,39078732.0
cdd_18p3,mask_100,pop_SSP2,2040,25,620358400.0,2449.677901239439,1.693643,630920060.0
cdd_18p3,mask_100,pop_SSP2,2040,26,296600260.0,1791.6169259793865,1.693643,297976000.0
cdd_18p3,mask_100,pop_SSP2,2050,1,38254016.0,294.08226971380327,1.980731,42558132.0
cdd_18p3,mask_100,pop_SSP2,2050,2,378060540.0,1015.6192012675851,1.980731,380150100.0
cdd_18p3,mask_100,pop_SSP2,2050,3,126426290.0,1248.8010606550592,1.980731,147781920.0
cdd_18p3,mask_100,pop_SSP2,2050,4,112321580.0,1696.8612603244233,1.980731,112591950.0
cdd_18p3,mask_100,pop_SSP2,2050,5,227657460.0,2274.5300804936874,1.980731,228028000.0
cdd_18p3,mask_100,pop_SSP2,2050,6,199818540.0,1314.097399535885,1.980731,255523500.0
cdd_18p3,mask_100,pop_SSP2,2050,7,292863870.0,1625.803324227978,1.980731,292867360.0
cdd_18p3,mask_100,pop_SSP2,2050,8,1111724700.0,3212.5076521330357,1.980731,1111875200.0
cdd_18p3,mask_100,pop_SSP2,2050,9,591733760.0,1911.4364114077441,1.980731,628347100.0
cdd_18p3,mask_100,pop_SSP2,2050,10,69574770.0,968.8740354710901,1.980731,69606420.0
cdd_18p3,mask_100,pop_SSP2,2050,11,341654270.0,294.43552011550287,1.980731,433655460.0
cdd_18p3,mask_100,pop_SSP2,2050,12,105057070.0,383.23080888468394,1.980731,106137620.0
cdd_18p3,mask_100,pop_SSP2,2050,13,97636720.0,723.3370418411819,1.980731,97837060.0
cdd_18p3,mask_100,pop_SSP2,2050,14,45989430.0,438.6196984139682,1.980731,46139016.0
cdd_18p3,mask_100,pop_SSP2,2050,15,100809040.0,1016.7172361404382,1.980731,104102540.0
cdd_18p3,mask_100,pop_SSP2,2050,16,149873400.0,410.5489572903345,1.980731,154594640.0
cdd_18p3,mask_100,pop_SSP2,2050,17,383634850.0,1959.0217841253655,1.980731,384014180.0
cdd_18p3,mask_100,pop_SSP2,2050,18,1639580300.0,2996.8145553424506,1.980731,1644272400.0
cdd_18p3,mask_100,pop_SSP2,2050,19,71584990.0,672.8598712829245,1.980731,72344100.0
cdd_18p3,mask_100,pop_SSP2,2050,20,1320047200.0,1194.442572743991,1.980731,1339330600.0
cdd_18p3,mask_100,pop_SSP2,2050,21,467017730.0,2943.890779184463,1.980731,469752540.0
cdd_18p3,mask_100,pop_SSP2,2050,22,325433950.0,2647.3359417721917,1.980731,326289730.0
cdd_18p3,mask_100,pop_SSP2,2050,23,105436720.0,833.1199621152864,1.980731,105730216.0
cdd_18p3,mask_100,pop_SSP2,2050,24,37908916.0,644.1063211455892,1.980731,41301784.0
cdd_18p3,mask_100,pop_SSP2,2050,25,683996800.0,2538.8764621899713,1.980731,694634560.0
cdd_18p3,mask_100,pop_SSP2,2050,26,353904900.0,1888.5579474567414,1.980731,355352580.0
cdd_18p3,mask_100,pop_SSP2,2060,1,40268856.0,334.000151905557,2.268381,43672144.0
cdd_18p3,mask_100,pop_SSP2,2060,2,388708000.0,1077.8266968667451,2.268381,390528700.0
cdd_18p3,mask_100,pop_SSP2,2060,3,130395500.0,1328.4176407823763,2.268381,150414260.0
cdd_18p3,mask_100,pop_SSP2,2060,4,113921500.0,1775.9122644775348,2.268381,114195710.0
cdd_18p3,mask_100,pop_SSP2,2060,5,223385620.0,2380.356191113587,2.268381,223749180.0
cdd_18p3,mask_100,pop_SSP2,2060,6,203331740.0,1378.8029604933308,2.268381,258169620.0
cdd_18p3,mask_100,pop_SSP2,2060,7,311798400.0,1706.1021502058736,2.268381,311802100.0
cdd_18p3,mask_100,pop_SSP2,2060,8,1305352400.0,3323.5923037055236,2.268381,1305529200.0
cdd_18p3,mask_100,pop_SSP2,2060,9,681448960.0,2013.540621833371,2.268381,709911600.0
cdd_18p3,mask_100,pop_SSP2,2060,10,69768220.0,1045.3416267428968,2.268381,69768220.0
cdd_18p3,mask_100,pop_SSP2,2060,11,363041250.0,324.5608289164906,2.268381,434905060.0
cdd_18p3,mask_100,pop_SSP2,2060,12,100621940.0,428.89270262633823,2.268381,101370700.0
cdd_18p3,mask_100,pop_SSP2,2060,13,97673030.0,783.5138147516419,2.268381,97814136.0
cdd_18p3,mask_100,pop_SSP2,2060,14,43915616.0,490.92246831878856,2.268381,43993936.0
cdd_18p3,mask_100,pop_SSP2,2060,15,106622860.0,1083.3198165106508,2.268381,109548380.0
cdd_18p3,mask_100,pop_SSP2,2060,16,148970340.0,455.5767530787592,2.268381,152312130.0
cdd_18p3,mask_100,pop_SSP2,2060,17,406214660.0,2051.391440417066,2.268381,406616400.0
cdd_18p3,mask_100,pop_SSP2,2060,18,1644521200.0,3109.0138247699565,2.268381,1648807700.0
cdd_18p3,mask_100,pop_SSP2,2060,19,66804548.0,719.58862149086,2.268381,67111020.0
cdd_18p3,mask_100,pop_SSP2,2060,20,1219074400.0,1259.3608834471686,2.268381,1234886400.0
cdd_18p3,mask_100,pop_SSP2,2060,21,470261000.0,3036.696327506796,2.268381,473015070.0
cdd_18p3,mask_100,pop_SSP2,2060,22,326448500.0,2723.413971873893,2.268381,327306980.0
cdd_18p3,mask_100,pop_SSP2,2060,23,99332664.0,879.9614820609047,2.268381,99497010.0
cdd_18p3,mask_100,pop_SSP2,2060,24,40283376.0,688.1706210437444,2.268381,43214544.0
cdd_18p3,mask_100,pop_SSP2,2060,25,735189440.0,2642.125400932022,2.268381,746201660.0
cdd_18p3,mask_100,pop_SSP2,2060,26,405728130.0,1994.2857092993224,2.268381,407346560.0
cdd_18p3,mask_100,pop_SSP2,2070,1,42654628.0,374.2010191655689,2.554702,44633880.0
cdd_18p3,mask_100,pop_SSP2,2070,2,398602700.0,1139.6535466796433,2.554702,400180160.0
cdd_18p3,mask_100,pop_SSP2,2070,3,132386930.0,1409.1922732962805,2.554702,150940340.0
cdd_18p3,mask_100,pop_SSP2,2070,4,113769160.0,1854.582989013878,2.554702,114043016.0
cdd_18p3,mask_100,pop_SSP2,2070,5,215537010.0,2485.8726118180393,2.554702,215887780.0
cdd_18p3,mask_100,pop_SSP2,2070,6,205875740.0,1443.9953851672449,2.554702,256786940.0
cdd_18p3,mask_100,pop_SSP2,2070,7,323478140.0,1786.2969842060847,2.554702,323482020.0
cdd_18p3,mask_100,pop_SSP2,2070,8,1482176800.0,3434.3279874063946,2.554702,1482260500.0
cdd_18p3,mask_100,pop_SSP2,2070,9,746234400.0,2114.778496589101,2.554702,775675140.0
cdd_18p3,mask_100,pop_SSP2,2070,10,68638130.0,1123.1532119777444,2.554702,68638130.0
cdd_18p3,mask_100,pop_SSP2,2070,11,376286080.0,355.16178182652686,2.554702,433964700.0
cdd_18p3,mask_100,pop_SSP2,2070,12,95925920.0,475.39530103754237,2.554702,96273770.0
cdd_18p3,mask_100,pop_SSP2,2070,13,95883330.0,844.2852222078714,2.554702,95941550.0
cdd_18p3,mask_100,pop_SSP2,2070,14,41826496.0,543.1557753545312,2.554702,41861824.0
cdd_18p3,mask_100,pop_SSP2,2070,15,110233460.0,1149.6893284376881,2.554702,112581130.0
cdd_18p3,mask_100,pop_SSP2,2070,16,146302620.0,499.8438293585515,2.554702,149028450.0
cdd_18p3,mask_100,pop_SSP2,2070,17,418327780.0,2143.7473851560617,2.554702,418741570.0
cdd_18p3,mask_100,pop_SSP2,2070,18,1619048600.0,3220.5755261606273,2.554702,1622686700.0
cdd_18p3,mask_100,pop_SSP2,2070,19,60918336.0,765.6616684009846,2.554702,61197800.0
cdd_18p3,mask_100,pop_SSP2,2070,20,1109427600.0,1323.075900694124,2.554702,1121519900.0
cdd_18p3,mask_100,pop_SSP2,2070,21,465715900.0,3128.3952275799356,2.554702,468443650.0
cdd_18p3,mask_100,pop_SSP2,2070,22,322414300.0,2798.909953168933,2.554702,323262140.0
cdd_18p3,mask_100,pop_SSP2,2070,23,92583290.0,926.8075157942251,2.554702,92734200.0
cdd_18p3,mask_100,pop_SSP2,2070,24,42650344.0,733.3481900003756,2.554702,44664010.0
cdd_18p3,mask_100,pop_SSP2,2070,25,773952900.0,2744.7649411819416,2.554702,782588300.0
cdd_18p3,mask_100,pop_SSP2,2070,26,448959360.0,2099.862420246618,2.554702,450714980.0
cdd_18p3,mask_100,pop_SSP2,2080,1,44225120.0,415.78359008091564,2.845921,45265812.0
cdd_18p3,mask_100,pop_SSP2,2080,2,405954240.0,1200.5923588771302,2.845921,407399500.0
cdd_18p3,mask_100,pop_SSP2,2080,3,131611130.0,1493.161418228997,2.845921,149714400.0
cdd_18p3,mask_100,pop_SSP2,2080,4,112127900.0,1931.758182281461,2.845921,112397820.0
cdd_18p3,mask_100,pop_SSP2,2080,5,205007300.0,2590.9362186219014,2.845921,205340940.0
cdd_18p3,mask_100,pop_SSP2,2080,6,203756830.0,1512.2483142870694,2.845921,251980200.0
cdd_18p3,mask_100,pop_SSP2,2080,7,330352580.0,1866.101868913867,2.845921,330356480.0
cdd_18p3,mask_100,pop_SSP2,2080,8,1632902900.0,3543.2667825280096,2.845921,1632995200.0
cdd_18p3,mask_100,pop_SSP2,2080,9,801380160.0,2212.9794415089145,2.845921,821835840.0
cdd_18p3,mask_100,pop_SSP2,2080,10,66502090.0,1209.1557896636984,2.845921,66502090.0
cdd_18p3,mask_100,pop_SSP2,2080,11,383920000.0,388.2987071660539,2.845921,433175170.0
cdd_18p3,mask_100,pop_SSP2,2080,12,91045520.0,525.1436636756853,2.845921,91335220.0
cdd_18p3,mask_100,pop_SSP2,2080,13,92986040.0,906.6942277948673,2.845921,93042460.0
cdd_18p3,mask_100,pop_SSP2,2080,14,39881184.0,593.434433332629,2.845921,39881184.0
cdd_18p3,mask_100,pop_SSP2,2080,15,112262900.0,1215.1215161481714,2.845921,114282900.0
cdd_18p3,mask_100,pop_SSP2,2080,16,143192910.0,539.8285172871966,2.845921,145581340.0
cdd_18p3,mask_100,pop_SSP2,2080,17,422117280.0,2236.8860149825787,2.845921,422534880.0
cdd_18p3,mask_100,pop_SSP2,2080,18,1565176000.0,3327.91870815632,2.845921,1568660100.0
cdd_18p3,mask_100,pop_SSP2,2080,19,55604744.0,809.4497841302267,2.845921,55754692.0
cdd_18p3,mask_100,pop_SSP2,2080,20,1004202100.0,1382.2321514518237,2.845921,1014721300.0
cdd_18p3,mask_100,pop_SSP2,2080,21,455225860.0,3216.180559886349,2.845921,457892400.0
cdd_18p3,mask_100,pop_SSP2,2080,22,314518600.0,2872.4892789237165,2.845921,315345660.0
cdd_18p3,mask_100,pop_SSP2,2080,23,85836440.0,973.7890582781893,2.845921,85943896.0
cdd_18p3,mask_100,pop_SSP2,2080,24,44302860.0,782.698527270327,2.845921,45632690.0
cdd_18p3,mask_100,pop_SSP2,2080,25,796013500.0,2844.3196260870227,2.845921,802491800.0
cdd_18p3,mask_100,pop_SSP2,2080,26,481609500.0,2206.052458768412,2.845921,483205730.0
cdd_18p3,mask_100,pop_SSP2,2090,1,44727756.0,467.05866856432453,3.137292,45264700.0
cdd_18p3,mask_100,pop_SSP2,2090,2,408340480.0,1262.647830236326,3.137292,409720960.0
cdd_18p3,mask_100,pop_SSP2,2090,3,140906660.0,1562.572188045674,3.137292,147301260.0
cdd_18p3,mask_100,pop_SSP2,2090,4,109284300.0,1998.6466037796738,3.137292,109547370.0
cdd_18p3,mask_100,pop_SSP2,2090,5,193335730.0,2682.9197490065853,3.137292,193650340.0
cdd_18p3,mask_100,pop_SSP2,2090,6,214449780.0,1572.158755175632,3.137292,244516750.0
cdd_18p3,mask_100,pop_SSP2,2090,7,333704320.0,1937.0040854255149,3.137292,333708300.0
cdd_18p3,mask_100,pop_SSP2,2090,8,1748400500.0,3631.880878498472,3.137292,1748499300.0
cdd_18p3,mask_100,pop_SSP2,2090,9,829353800.0,2299.209983348474,3.137292,850514400.0
cdd_18p3,mask_100,pop_SSP2,2090,10,63799784.0,1283.3176131602402,3.137292,63799784.0
cdd_18p3,mask_100,pop_SSP2,2090,11,395143040.0,424.5350539457968,3.137292,430576960.0
cdd_18p3,mask_100,pop_SSP2,2090,12,87129330.0,578.5553129097484,3.137292,87182820.0
cdd_18p3,mask_100,pop_SSP2,2090,13,89494080.0,956.6958584915441,3.137292,89494320.0
cdd_18p3,mask_100,pop_SSP2,2090,14,38088804.0,649.1599588941513,3.137292,38088804.0
cdd_18p3,mask_100,pop_SSP2,2090,15,113082776.0,1279.95892943108,3.137292,114867560.0
cdd_18p3,mask_100,pop_SSP2,2090,16,140383890.0,585.5548825712121,3.137292,142233840.0
cdd_18p3,mask_100,pop_SSP2,2090,17,420896600.0,2319.753047871148,3.137292,421313020.0
cdd_18p3,mask_100,pop_SSP2,2090,18,1495032700.0,3431.7514631424474,3.137292,1498046700.0
cdd_18p3,mask_100,pop_SSP2,2090,19,50558740.0,855.1351920780904,3.137292,50695056.0
cdd_18p3,mask_100,pop_SSP2,2090,20,904878460.0,1450.2664567043141,3.137292,913915000.0
cdd_18p3,mask_100,pop_SSP2,2090,21,440236030.0,3300.436636346857,3.137292,442814980.0
cdd_18p3,mask_100,pop_SSP2,2090,22,303268860.0,2937.79052335869,3.137292,304066370.0
cdd_18p3,mask_100,pop_SSP2,2090,23,80131576.0,1020.8255342803661,3.137292,80221390.0
cdd_18p3,mask_100,pop_SSP2,2090,24,44749036.0,825.3570095097684,3.137292,45970976.0
cdd_18p3,mask_100,pop_SSP2,2090,25,802563300.0,2942.322106343635,3.137292,808838660.0
cdd_18p3,mask_100,pop_SSP2,2090,26,501304200.0,2291.8019946944223,3.137292,502567100.0
cdd_18p3,mask_100,pop_SSP2,2100,1,44325990.0,527.8340922320922,3.422318,44719280.0
cdd_18p3,mask_100,pop_SSP2,2100,2,407145920.0,1324.5429464109086,3.422318,408499700.0
cdd_18p3,mask_100,pop_SSP2,2100,3,137929760.0,1614.4406609473917,3.422318,144189000.0
cdd_18p3,mask_100,pop_SSP2,2100,4,105793520.0,2052.741057023351,3.422318,106041360.0
cdd_18p3,mask_100,pop_SSP2,2100,5,181933470.0,2758.4802680528037,3.422318,182229540.0
cdd_18p3,mask_100,pop_SSP2,2100,6,207539950.0,1621.566794437167,3.422318,235626800.0
cdd_18p3,mask_100,pop_SSP2,2100,7,333028220.0,1996.542935901327,3.422318,333032160.0
cdd_18p3,mask_100,pop_SSP2,2100,8,1823155500.0,3696.189729048026,3.422318,1823155500.0
cdd_18p3,mask_100,pop_SSP2,2100,9,842684860.0,2370.364961627978,3.422318,864178800.0
cdd_18p3,mask_100,pop_SSP2,2100,10,60728110.0,1342.8160084767896,3.422318,60728110.0
cdd_18p3,mask_100,pop_SSP2,2100,11,393429200.0,463.36596512000636,3.422318,425041180.0
cdd_18p3,mask_100,pop_SSP2,2100,12,83642460.0,634.7970223859096,3.422318,83693990.0
cdd_18p3,mask_100,pop_SSP2,2100,13,85637410.0,991.951646338401,3.422318,85637630.0
cdd_18p3,mask_100,pop_SSP2,2100,14,36338800.0,709.6229275094431,3.422318,36338800.0
cdd_18p3,mask_100,pop_SSP2,2100,15,113078024.0,1342.693963551946,3.422318,114497230.0
cdd_18p3,mask_100,pop_SSP2,2100,16,137076690.0,636.5659867162854,3.422318,138470290.0
cdd_18p3,mask_100,pop_SSP2,2100,17,415984320.0,2389.4856687661504,3.422318,416395870.0
cdd_18p3,mask_100,pop_SSP2,2100,18,1418854300.0,3529.4077467298266,3.422318,1421647000.0
cdd_18p3,mask_100,pop_SSP2,2100,19,45714470.0,901.8835576358115,3.422318,45837730.0
cdd_18p3,mask_100,pop_SSP2,2100,20,817897340.0,1526.5319486745507,3.422318,825335200.0
cdd_18p3,mask_100,pop_SSP2,2100,21,422987620.0,3378.933086092906,3.422318,425465700.0
cdd_18p3,mask_100,pop_SSP2,2100,22,289645660.0,2992.5396300669336,3.422318,290407300.0
cdd_18p3,mask_100,pop_SSP2,2100,23,74779070.0,1066.8711140828702,3.422318,74862880.0
cdd_18p3,mask_100,pop_SSP2,2100,24,44603084.0,859.7117263044689,3.422318,45766380.0
cdd_18p3,mask_100,pop_SSP2,2100,25,800497100.0,3036.4293418179013,3.422318,806595840.0
cdd_18p3,mask_100,pop_SSP2,2100,26,510248160.0,2353.183107080399,3.422318,511516400.0
cdd_18p3,mask_100,pop_SSP3,2040,1,35187200.0,258.6647589492387,1.693643,40483924.0
cdd_18p3,mask_100,pop_SSP3,2040,2,362918080.0,959.6239727931455,1.693643,365363970.0
cdd_18p3,mask_100,pop_SSP3,2040,3,125114780.0,1185.254373475761,1.693643,147148340.0
cdd_18p3,mask_100,pop_SSP3,2040,4,110476500.0,1627.0681921532837,1.693643,112742000.0
cdd_18p3,mask_100,pop_SSP3,2040,5,231497540.0,2179.2009009801795,1.693643,231874340.0
cdd_18p3,mask_100,pop_SSP3,2040,6,198644290.0,1254.7081744974296,1.693643,254898480.0
cdd_18p3,mask_100,pop_SSP3,2040,7,276615970.0,1555.838224808997,1.693643,276619230.0
cdd_18p3,mask_100,pop_SSP3,2040,8,960357500.0,3115.90289107589,1.693643,960487400.0
cdd_18p3,mask_100,pop_SSP3,2040,9,526486800.0,1819.3607352649167,1.693643,562667500.0
cdd_18p3,mask_100,pop_SSP3,2040,10,67548220.0,894.6097675976164,1.693643,67615390.0
cdd_18p3,mask_100,pop_SSP3,2040,11,312507600.0,266.4299807484839,1.693643,425228200.0
cdd_18p3,mask_100,pop_SSP3,2040,12,109343020.0,344.37968888218836,1.693643,112074770.0
cdd_18p3,mask_100,pop_SSP3,2040,13,97416890.0,674.4304330596758,1.693643,97681940.0
cdd_18p3,mask_100,pop_SSP3,2040,14,47663388.0,398.0433140689081,1.693643,47893124.0
cdd_18p3,mask_100,pop_SSP3,2040,15,96320480.0,958.995998697967,1.693643,99756710.0
cdd_18p3,mask_100,pop_SSP3,2040,16,149182260.0,374.48464955731896,1.693643,155668030.0
cdd_18p3,mask_100,pop_SSP3,2040,17,360488580.0,1876.385513028969,1.693643,360844930.0
cdd_18p3,mask_100,pop_SSP3,2040,18,1642097700.0,2902.5168985854243,1.693643,1646870800.0
cdd_18p3,mask_100,pop_SSP3,2040,19,75451010.0,629.9922880298922,1.693643,76252620.0
cdd_18p3,mask_100,pop_SSP3,2040,20,1402104300.0,1135.6830171974327,1.693643,1423951500.0
cdd_18p3,mask_100,pop_SSP3,2040,21,464928220.0,2859.218815799017,1.693643,467650600.0
cdd_18p3,mask_100,pop_SSP3,2040,22,324796740.0,2578.114568182928,1.693643,325650850.0
cdd_18p3,mask_100,pop_SSP3,2040,23,111372860.0,791.6262475113407,1.693643,111718130.0
cdd_18p3,mask_100,pop_SSP3,2040,24,35536236.0,607.557264590915,1.693643,38889836.0
cdd_18p3,mask_100,pop_SSP3,2040,25,647948800.0,2449.195947536806,1.693643,658968450.0
cdd_18p3,mask_100,pop_SSP3,2040,26,308312320.0,1791.219444313202,1.693643,309730000.0
cdd_18p3,mask_100,pop_SSP3,2050,1,37049860.0,294.2376699502931,1.980731,41216212.0
cdd_18p3,mask_100,pop_SSP3,2050,2,375584060.0,1016.7230161621833,1.980731,377658750.0
cdd_18p3,mask_100,pop_SSP3,2050,3,133962500.0,1249.3178629058198,1.980731,156598080.0
cdd_18p3,mask_100,pop_SSP3,2050,4,120175970.0,1697.0242055836302,1.980731,120465210.0
cdd_18p3,mask_100,pop_SSP3,2050,5,234946110.0,2275.002514009826,1.980731,235328510.0
cdd_18p3,mask_100,pop_SSP3,2050,6,209923680.0,1314.6263244969962,1.980731,268450700.0
cdd_18p3,mask_100,pop_SSP3,2050,7,312442560.0,1626.553902021138,1.980731,312446270.0
cdd_18p3,mask_100,pop_SSP3,2050,8,1222576800.0,3212.508031986505,1.980731,1222742300.0
cdd_18p3,mask_100,pop_SSP3,2050,9,647133700.0,1911.3145525251336,1.980731,687176300.0
cdd_18p3,mask_100,pop_SSP3,2050,10,69960180.0,969.506201287029,1.980731,69993380.0
cdd_18p3,mask_100,pop_SSP3,2050,11,335914750.0,294.4364282807826,1.980731,426360400.0
cdd_18p3,mask_100,pop_SSP3,2050,12,106798344.0,383.2078384641504,1.980731,107896490.0
cdd_18p3,mask_100,pop_SSP3,2050,13,101746616.0,724.2674768891608,1.980731,101955340.0
cdd_18p3,mask_100,pop_SSP3,2050,14,45713224.0,438.60266598402626,1.980731,45861864.0
cdd_18p3,mask_100,pop_SSP3,2050,15,108608790.0,1017.744140472853,1.980731,112153120.0
cdd_18p3,mask_100,pop_SSP3,2050,16,149400200.0,410.8092388118057,1.980731,154105740.0
cdd_18p3,mask_100,pop_SSP3,2050,17,402177150.0,1960.2366815623081,1.980731,402574850.0
cdd_18p3,mask_100,pop_SSP3,2050,18,1719881200.0,2996.295741765497,1.980731,1724801000.0
cdd_18p3,mask_100,pop_SSP3,2050,19,71767990.0,672.8046656676003,1.980731,72531310.0
cdd_18p3,mask_100,pop_SSP3,2050,20,1341855000.0,1194.7771092306675,1.980731,1361459700.0
